,IS Policy,IS Budget,Optimizer,EVD Pre,EVD Post,Theta,Info,NFEV,Duration (s)
52,Uniform,50,L-BFGS-B-2point,415.7444766,109.5605173,"[-6.22338336e-03 -1.00000000e+00  1.00000000e+00  1.00000000e+00
  8.63647057e-04  1.00000000e+00 -1.00000000e+00 -1.00000000e+00
 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00
 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00
 -1.00000000e+00  4.22886242e-01 -1.00000000e+00 -1.00000000e+00
 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00
 -1.00000000e+00]","      fun: 231.79567289723607
 hess_inv: <25x25 LbfgsInvHessProduct with dtype=float64>
      jac: array([ 6.86645508e-05,  6.90231323e-02, -2.73604164e+01, -1.51016235e-01,
       -1.14440918e-05, -1.17263794e-02,  7.02035904e-01,  1.14214516e+00,
        6.71422958e-01,  3.49483490e-02,  6.39627457e-01,  5.76082230e-01,
        1.42932892e-01,  1.45309639e+00,  6.74932480e-01,  4.01557922e-01,
        7.49258041e-01, -5.72204590e-06,  4.40807343e-01,  1.09596634e+00,
        6.33544922e-02,  6.72521591e-01,  1.67076683e+00,  1.10274696e+00,
        1.64813995e-02])
  message: 'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH'
     nfev: 858
      nit: 25
     njev: 33
   status: 0
  success: True
        x: array([-6.22338336e-03, -1.00000000e+00,  1.00000000e+00,  1.00000000e+00,
        8.63647057e-04,  1.00000000e+00, -1.00000000e+00, -1.00000000e+00,
       -1.00000000e+00, -1.00000000e+00, -1.00000000e+00, -1.00000000e+00,
       -1.00000000e+00, -1.00000000e+00, -1.00000000e+00, -1.00000000e+00,
       -1.00000000e+00,  4.22886242e-01, -1.00000000e+00, -1.00000000e+00,
       -1.00000000e+00, -1.00000000e+00, -1.00000000e+00, -1.00000000e+00,
       -1.00000000e+00])",858,47.151577
53,Uniform,50,CMA-ES,445.638733,228.1459837,"[-1.         -1.          1.          1.          1.          1.
 -1.         -1.         -1.         -1.         -1.         -1.
 -1.         -1.         -1.         -1.         -1.          0.42284866
 -1.         -1.         -1.         -1.         -1.         -1.
 -1.        ]","(6_w,13)-aCMA-ES (mu_w=4.0,w_1=38%) in dimension 25 (seed=483046, Wed Jun 23 02:50:29 2021)
Iterat #Fevals   function value  axis ratio  sigma  min&max std  t[m:s]
    1     13 2.498004137347119e+02 1.0e+00 4.63e-01  5e-01  5e-01 0:00.4
    2     26 2.468178284858743e+02 1.1e+00 4.52e-01  4e-01  5e-01 0:00.7
    3     39 2.451039548586283e+02 1.1e+00 4.43e-01  4e-01  4e-01 0:01.1
   12    156 2.394888948339681e+02 1.3e+00 3.57e-01  3e-01  4e-01 0:04.2
   24    312 2.365797514926366e+02 1.7e+00 3.54e-01  3e-01  4e-01 0:08.4
   39    507 2.346749018641446e+02 2.1e+00 3.22e-01  2e-01  3e-01 0:13.5
   57    741 2.335461539495241e+02 2.5e+00 1.95e-01  1e-01  2e-01 0:19.7
   78   1014 2.325978127031213e+02 3.2e+00 1.15e-01  5e-02  1e-01 0:27.0
  100   1300 2.322027856894486e+02 3.9e+00 1.05e-01  4e-02  1e-01 0:34.6
  127   1651 2.319789232725253e+02 4.6e+00 6.62e-02  2e-02  8e-02 0:43.9
  157   2041 2.318711858795417e+02 5.3e+00 3.14e-02  9e-03  4e-02 0:54.2
  189   2457 2.318527824040337e+02 6.2e+00 1.58e-02  4e-03  2e-02 1:05.3
  200   2600 2.318478316614462e+02 6.7e+00 1.08e-02  2e-03  1e-02 1:09.0
  238   3094 2.318376551399188e+02 1.2e+01 1.18e-02  2e-03  2e-02 1:22.1
  279   3627 2.318227815250335e+02 1.9e+01 1.06e-02  2e-03  3e-02 1:36.3
  300   3900 2.318197742665298e+02 2.1e+01 1.05e-02  2e-03  3e-02 1:43.5
  347   4511 2.318086552726603e+02 2.9e+01 1.80e-02  2e-03  5e-02 1:59.7
  397   5161 2.317962303183580e+02 4.0e+01 6.35e-03  7e-04  2e-02 2:16.9
  400   5200 2.317959821989897e+02 4.1e+01 5.95e-03  6e-04  2e-02 2:17.9
  456   5928 2.317957294432189e+02 4.1e+01 6.90e-04  6e-05  2e-03 2:37.3
  500   6500 2.317957254468013e+02 4.1e+01 1.10e-04  9e-06  3e-04 2:52.4
  562   7306 2.317957251961099e+02 4.2e+01 6.69e-05  5e-06  2e-04 3:13.7
  600   7800 2.317957250081989e+02 5.6e+01 1.28e-04  9e-06  4e-04 3:26.9
  667   8671 2.317957223090582e+02 1.4e+02 3.73e-04  2e-05  3e-03 3:49.9
  700   9100 2.317957147389064e+02 3.0e+02 7.89e-04  5e-05  1e-02 4:01.3
  773  10049 2.317955993572403e+02 1.1e+03 1.24e-03  6e-05  6e-02 4:26.5
  800  10400 2.317955955129317e+02 1.0e+03 4.86e-04  2e-05  2e-02 4:35.8
  879  11427 2.317955950129081e+02 9.2e+02 2.69e-05  1e-06  9e-04 5:03.1
  900  11700 2.317955950116268e+02 8.5e+02 8.87e-06  4e-07  3e-04 5:10.3
  984  12792 2.317955950113567e+02 8.7e+02 2.78e-06  9e-08  7e-05 5:39.3
 1000  13000 2.317955950113072e+02 8.5e+02 3.69e-06  1e-07  9e-05 5:44.9
Iterat #Fevals   function value  axis ratio  sigma  min&max std  t[m:s]
 1090  14170 2.317955950086458e+02 8.6e+02 1.54e-05  4e-07  3e-04 6:15.9
 1100  14300 2.317955950082590e+02 1.0e+03 1.61e-05  4e-07  4e-04 6:19.4
 1196  15548 2.317955950079421e+02 1.4e+03 4.97e-07  1e-08  1e-05 6:52.5
 1200  15600 2.317955950079420e+02 1.4e+03 4.21e-07  9e-09  1e-05 6:53.9
 1216  15808 2.317955950079419e+02 1.4e+03 2.36e-07  5e-09  7e-06 6:59.4
termination on tolfun=1e-11 (Wed Jun 23 02:57:31 2021)
final/bestever f-value = 2.317956e+02 2.317956e+02
incumbent solution: [-1. -1.  1.  1.  1.  1. -1. -1. ...]
std deviations: [3.62506374e-06 8.96672946e-08 5.10980517e-09 6.73773477e-08
 6.71779854e-06 2.21299466e-07 3.13657869e-08 2.52078932e-08 ...]",15808,446.892062
54,Uniform,1,L-BFGS-B-IS,496.6646936,293.7315716,"[ 1.  1.  1.  1.  1.  1. -1. -1. -1. -1. -1.  1.  1.  1. -1. -1.  1.  1.
  1. -1. -1. -1. -1. -1.  1.]","      fun: 36.97081644138762
 hess_inv: <25x25 LbfgsInvHessProduct with dtype=float64>
      jac: array([-1.30731323e-04, -2.50326093e-01, -2.80180531e+01, -1.73223222e-01,
       -3.29947369e-05, -1.97006600e-01,  6.33635803e-01,  1.54108813e+00,
        7.40857852e-01,  6.03602327e-03,  5.82501795e-01, -9.94586040e-02,
       -3.71240755e-01, -1.23098826e-01,  6.96542011e-01,  7.04267029e-01,
       -3.07343759e-01, -4.81901770e-01, -3.12752941e-01,  7.59748048e-01,
        5.42112256e-02,  1.49322653e+00,  2.17680152e+00,  7.84273090e-01,
       -4.79681171e-02])
  message: 'CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL'
     nfev: 39
      nit: 13
     njev: 39
   status: 0
  success: True
        x: array([ 1.,  1.,  1.,  1.,  1.,  1., -1., -1., -1., -1., -1.,  1.,  1.,
        1., -1., -1.,  1.,  1.,  1., -1., -1., -1., -1., -1.,  1.])",39,26.447564
55,Uniform,1,L-BFGS-B-2point,457.2588417,374.4467305,"[ 1.  1.  1.  1.  1.  1. -1. -1. -1. -1. -1.  1.  1.  1. -1. -1.  1.  1.
  1. -1. -1. -1. -1. -1.  1.]","      fun: 36.97081644138762
 hess_inv: <25x25 LbfgsInvHessProduct with dtype=float64>
      jac: array([-1.31130219e-04, -2.50925541e-01, -2.80215912e+01, -1.73432827e-01,
       -3.29017639e-05, -2.02620506e-01,  3.89494419e-01,  1.14289284e+00,
        5.17017365e-01,  2.20632553e-03,  4.22330379e-01, -1.10565186e-01,
       -3.71483326e-01, -1.62807465e-01,  4.57837582e-01,  5.83867550e-01,
       -3.11900616e-01, -4.82615948e-01, -3.55056763e-01,  4.72753525e-01,
        4.85568047e-02,  1.26279020e+00,  1.44440031e+00,  3.97081852e-01,
       -5.78255653e-02])
  message: 'CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL'
     nfev: 104
      nit: 3
     njev: 4
   status: 0
  success: True
        x: array([ 1.,  1.,  1.,  1.,  1.,  1., -1., -1., -1., -1., -1.,  1.,  1.,
        1., -1., -1.,  1.,  1.,  1., -1., -1., -1., -1., -1.,  1.])",104,24.400218
56,Uniform,1,CMA-ES,427.915775,293.0062431,"[ 1.  1.  1.  1.  1.  1. -1. -1. -1. -1. -1.  1.  1.  1. -1. -1.  1.  1.
  1. -1. -1. -1. -1. -1.  1.]","(6_w,13)-aCMA-ES (mu_w=4.0,w_1=38%) in dimension 25 (seed=520551, Wed Jun 23 03:23:49 2021)
Iterat #Fevals   function value  axis ratio  sigma  min&max std  t[m:s]
    1     13 5.102762517835576e+01 1.0e+00 4.84e-01  5e-01  5e-01 0:00.0
    2     26 4.754319986449219e+01 1.1e+00 4.74e-01  5e-01  5e-01 0:00.0
    3     39 4.761488548038241e+01 1.1e+00 4.62e-01  5e-01  5e-01 0:00.0
  100   1300 3.787881611306820e+01 4.6e+00 1.98e-01  7e-02  2e-01 0:00.6
  200   2600 3.697678923179455e+01 8.0e+00 1.31e-02  2e-03  2e-02 0:01.2
  300   3900 3.697124550765113e+01 1.3e+01 9.30e-04  1e-04  1e-03 0:01.8
  400   5200 3.697097475996608e+01 6.0e+01 7.30e-04  6e-05  3e-03 0:02.4
  500   6500 3.697096529242530e+01 8.6e+01 2.37e-04  2e-05  1e-03 0:02.9
  600   7800 3.697086068173662e+01 5.6e+02 1.33e-03  7e-05  4e-02 0:03.5
  700   9100 3.697085350431939e+01 5.8e+02 5.34e-05  2e-06  1e-03 0:04.1
  800  10400 3.697085082199697e+01 6.4e+02 5.71e-04  2e-05  1e-02 0:04.7
  900  11700 3.697081664194241e+01 1.2e+03 3.19e-04  1e-05  1e-02 0:05.3
 1000  13000 3.697081644140226e+01 1.2e+03 3.49e-06  9e-08  1e-04 0:05.8
Iterat #Fevals   function value  axis ratio  sigma  min&max std  t[m:s]
 1072  13936 3.697081644138767e+01 1.1e+03 1.90e-07  4e-09  4e-06 0:06.3
termination on tolfun=1e-11 (Wed Jun 23 03:23:58 2021)
final/bestever f-value = 3.697082e+01 3.697082e+01
incumbent solution: [ 1.  1.  1.  1.  1.  1. -1. -1. ...]
std deviations: [2.14092541e-06 4.37583210e-08 4.20590881e-09 5.64180984e-08
 4.48505473e-06 5.27052016e-08 3.76260232e-08 2.34282141e-08 ...]",13936,32.954771
57,Uniform,10,L-BFGS-B-IS,443.8011829,32.06226459,"[-0.00112087  1.          1.         -1.         -0.00256854 -1.
 -1.         -1.         -1.         -1.         -1.          0.55403025
 -1.          0.44785336 -1.         -1.          1.         -1.
  1.         -1.         -1.         -1.         -1.         -1.
 -1.        ]","      fun: 218.61813892029792
 hess_inv: <25x25 LbfgsInvHessProduct with dtype=float64>
      jac: array([ 9.38002466e-05, -1.19989910e-01, -2.49236982e+01,  1.73806506e-01,
        2.28946264e-04,  2.63401539e-01,  3.07278342e+00,  2.27656423e+00,
        4.42006828e+00,  3.44194499e-01,  2.39408800e+00,  3.20682151e-01,
        5.96107092e-01,  3.03705523e-01,  3.41875756e+00,  2.17427108e+00,
        2.75493446e-01,  4.97400370e-01,  1.99593161e-02,  3.81358623e+00,
        1.39712856e-01,  3.36854750e+00,  2.60260959e+00,  4.64984574e+00,
        5.92530322e-01])
  message: 'ABNORMAL_TERMINATION_IN_LNSRCH'
     nfev: 52
      nit: 10
     njev: 52
   status: 2
  success: False
        x: array([-0.00112087,  1.        ,  1.        , -1.        , -0.00256854,
       -1.        , -1.        , -1.        , -1.        , -1.        ,
       -1.        ,  0.55403025, -1.        ,  0.44785336, -1.        ,
       -1.        ,  1.        , -1.        ,  1.        , -1.        ,
       -1.        , -1.        , -1.        , -1.        , -1.        ])",52,88.811546
58,Uniform,10,L-BFGS-B-2point,435.0367516,34.44009569,"[ 0.00302142  1.          1.         -1.         -0.00372111  1.
 -1.         -1.         -1.         -1.         -1.          0.02192857
 -1.          1.         -1.         -1.          1.         -0.91915307
  1.         -1.         -1.         -1.         -1.         -1.
 -1.        ]","      fun: 218.43329757368306
 hess_inv: <25x25 LbfgsInvHessProduct with dtype=float64>
      jac: array([-8.01086426e-05, -2.16552734e-01, -2.59365635e+01,  4.97398376e-02,
        1.01089478e-04, -7.29408264e-02,  9.27562714e-01,  8.17308426e-01,
        2.12872124e+00,  1.75626755e-01,  7.20478058e-01, -5.72204590e-06,
        1.40514374e-01, -6.50978088e-02,  1.50464821e+00,  7.39454269e-01,
       -9.59110260e-02, -0.00000000e+00, -2.86516190e-01,  1.58963585e+00,
        4.68540192e-02,  1.41305161e+00,  1.06925392e+00,  1.85749817e+00,
        1.81047440e-01])
  message: 'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH'
     nfev: 676
      nit: 23
     njev: 26
   status: 0
  success: True
        x: array([ 0.00302142,  1.        ,  1.        , -1.        , -0.00372111,
        1.        , -1.        , -1.        , -1.        , -1.        ,
       -1.        ,  0.02192857, -1.        ,  1.        , -1.        ,
       -1.        ,  1.        , -0.91915307,  1.        , -1.        ,
       -1.        , -1.        , -1.        , -1.        , -1.        ])",676,28.759014
59,Uniform,10,CMA-ES,421.4946956,22.55737132,"[ 1.          1.          1.         -1.         -1.          1.
 -1.         -1.         -1.         -1.         -1.          0.02191405
 -1.          1.         -1.         -1.          1.         -0.91916575
  1.         -1.         -1.         -1.         -1.         -1.
 -1.        ]","(6_w,13)-aCMA-ES (mu_w=4.0,w_1=38%) in dimension 25 (seed=430181, Wed Jun 23 03:51:21 2021)
Iterat #Fevals   function value  axis ratio  sigma  min&max std  t[m:s]
    1     13 2.356784668683202e+02 1.0e+00 4.68e-01  5e-01  5e-01 0:00.1
    2     26 2.344296657181592e+02 1.1e+00 4.48e-01  4e-01  5e-01 0:00.2
    3     39 2.318740508840744e+02 1.1e+00 4.19e-01  4e-01  4e-01 0:00.3
   37    481 2.229290278946284e+02 1.8e+00 3.06e-01  2e-01  3e-01 0:03.3
   83   1079 2.193253204066143e+02 3.2e+00 1.38e-01  6e-02  2e-01 0:07.3
  100   1300 2.191859946689195e+02 3.5e+00 1.16e-01  5e-02  1e-01 0:08.8
  169   2197 2.186015967230933e+02 5.7e+00 2.40e-02  7e-03  3e-02 0:14.9
  200   2600 2.185558218601270e+02 8.3e+00 4.46e-02  1e-02  7e-02 0:17.6
  292   3796 2.184606680816141e+02 1.5e+01 2.56e-02  4e-03  5e-02 0:25.7
  300   3900 2.184498262891996e+02 1.8e+01 2.72e-02  4e-03  6e-02 0:26.4
  400   5200 2.184332292646046e+02 1.9e+01 1.13e-03  1e-04  2e-03 0:35.2
  500   6500 2.184332128294414e+02 2.0e+01 6.70e-05  6e-06  9e-05 0:43.9
  600   7800 2.184332081316574e+02 1.0e+02 3.38e-04  3e-05  3e-03 0:52.7
  700   9100 2.184331209626156e+02 5.6e+02 4.84e-04  3e-05  2e-02 1:01.5
  800  10400 2.184331202790846e+02 5.7e+02 4.82e-05  2e-06  1e-03 1:10.3
  900  11700 2.184331195814147e+02 5.4e+02 1.73e-04  7e-06  4e-03 1:19.0
 1000  13000 2.184331194201734e+02 5.7e+02 3.99e-06  1e-07  7e-05 1:27.8
Iterat #Fevals   function value  axis ratio  sigma  min&max std  t[m:s]
 1076  13988 2.184331194201425e+02 5.7e+02 1.76e-07  5e-09  3e-06 1:34.4
termination on tolfun=1e-11 (Wed Jun 23 03:52:58 2021)
final/bestever f-value = 2.184331e+02 2.184331e+02
incumbent solution: [ 1.  1.  1. -1. -1.  1. -1. -1. ...]
std deviations: [2.28744409e-06 4.84054585e-08 4.93203463e-09 1.04813019e-07
 2.68127942e-06 8.38014089e-08 2.51920603e-08 2.63083879e-08 ...]",13988,121.368501
60,Uniform,50,L-BFGS-B-IS,451.6374888,5.45382146,"[ 0.06917374  1.          1.          1.         -0.01474543  1.
 -1.         -1.         -1.         -0.55828424 -1.         -1.
 -1.         -1.         -1.         -1.         -1.         -1.
 -1.         -1.          1.         -1.         -1.         -1.
  1.        ]","      fun: 223.71705009897124
 hess_inv: <25x25 LbfgsInvHessProduct with dtype=float64>
      jac: array([-7.85358108e-05, -2.07384982e-01, -2.80173672e+01, -1.47429009e-01,
        5.70742820e-05, -2.04329841e-01,  2.92440270e-01,  2.93777755e+00,
        6.13470383e-01,  4.24463340e-03,  9.38554260e-01,  2.21106979e+00,
        6.32543295e+00,  2.52832232e+00,  9.79972162e-01,  7.02527367e-01,
        2.37028451e+00,  6.82049111e+00,  2.11221372e+00,  1.26557260e+00,
        2.35862373e-03,  4.81804684e-01,  2.74265603e+00,  9.30886622e-01,
       -5.59591598e-02])
  message: 'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH'
     nfev: 64
      nit: 16
     njev: 64
   status: 0
  success: True
        x: array([ 0.06917374,  1.        ,  1.        ,  1.        , -0.01474543,
        1.        , -1.        , -1.        , -1.        , -0.55828424,
       -1.        , -1.        , -1.        , -1.        , -1.        ,
       -1.        , -1.        , -1.        , -1.        , -1.        ,
        1.        , -1.        , -1.        , -1.        ,  1.        ])",64,363.791722
61,Uniform,50,L-BFGS-B-2point,442.0745084,8.830825791,"[ 0.02814626  1.          1.          1.         -0.0249491   1.
  1.         -1.         -1.          0.46464115 -1.         -1.
 -1.         -1.         -1.         -1.         -1.         -1.
 -1.         -1.         -1.         -1.         -1.         -1.
  1.        ]","      fun: 223.26979371524396
 hess_inv: <25x25 LbfgsInvHessProduct with dtype=float64>
      jac: array([-1.52587891e-05, -1.54451370e-01, -2.79724007e+01, -1.56496048e-01,
        2.67028809e-05, -1.88980103e-01, -1.41288757e-01,  1.76806259e+00,
        3.72348785e-01, -1.90734863e-06,  2.56853104e-01,  9.09374237e-01,
        9.36967850e-01,  1.41065216e+00,  4.89017487e-01,  1.75271988e-01,
        1.01664162e+00,  8.80100250e-01,  7.95616150e-01,  6.68331146e-01,
        1.17969513e-02,  1.36573792e-01,  1.34790611e+00,  3.34104538e-01,
       -6.32343292e-02])
  message: 'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH'
     nfev: 832
      nit: 19
     njev: 32
   status: 0
  success: True
        x: array([ 0.02814626,  1.        ,  1.        ,  1.        , -0.0249491 ,
        1.        ,  1.        , -1.        , -1.        ,  0.46464115,
       -1.        , -1.        , -1.        , -1.        , -1.        ,
       -1.        , -1.        , -1.        , -1.        , -1.        ,
       -1.        , -1.        , -1.        , -1.        ,  1.        ])",832,49.606325
62,Uniform,50,CMA-ES,466.078452,5.480365165,"[ 1.          1.          1.          1.         -1.          1.
  1.         -1.         -1.          0.45418344 -1.         -1.
 -1.         -1.         -1.         -1.         -1.         -1.
 -1.         -1.         -1.         -1.         -1.         -1.
  1.        ]","(6_w,13)-aCMA-ES (mu_w=4.0,w_1=38%) in dimension 25 (seed=437161, Wed Jun 23 04:25:20 2021)
Iterat #Fevals   function value  axis ratio  sigma  min&max std  t[m:s]
    1     13 2.477411577512310e+02 1.0e+00 4.70e-01  5e-01  5e-01 0:00.4
    2     26 2.347104609872296e+02 1.1e+00 4.62e-01  5e-01  5e-01 0:00.8
    3     39 2.361778346677147e+02 1.1e+00 4.67e-01  5e-01  5e-01 0:01.2
   11    143 2.317039878852349e+02 1.3e+00 4.27e-01  4e-01  4e-01 0:04.4
   22    286 2.313632791112034e+02 1.6e+00 5.25e-01  4e-01  6e-01 0:08.7
   35    455 2.302441534667957e+02 1.9e+00 4.91e-01  4e-01  6e-01 0:13.8
   51    663 2.276094376776492e+02 2.2e+00 5.03e-01  3e-01  6e-01 0:20.1
   69    897 2.275086911610204e+02 2.6e+00 2.82e-01  2e-01  3e-01 0:27.2
   90   1170 2.251032731107094e+02 3.5e+00 1.60e-01  7e-02  2e-01 0:35.5
  100   1300 2.247155754960316e+02 3.8e+00 1.23e-01  5e-02  2e-01 0:39.4
  126   1638 2.241846495079183e+02 4.6e+00 1.17e-01  4e-02  2e-01 0:49.6
  154   2002 2.236722040125405e+02 5.5e+00 6.06e-02  2e-02  8e-02 1:00.7
  185   2405 2.234459595201093e+02 7.9e+00 5.30e-02  1e-02  8e-02 1:12.9
  200   2600 2.233890465504376e+02 9.3e+00 4.89e-02  1e-02  8e-02 1:18.8
  236   3068 2.233370416463509e+02 1.0e+01 1.93e-02  4e-03  3e-02 1:33.0
  275   3575 2.232998128459394e+02 1.4e+01 1.73e-02  3e-03  4e-02 1:48.3
  300   3900 2.232797603120540e+02 2.2e+01 2.38e-02  3e-03  7e-02 1:58.2
  344   4472 2.232704079002827e+02 2.1e+01 3.88e-03  5e-04  1e-02 2:15.5
  390   5070 2.232699479399519e+02 2.2e+01 2.13e-03  2e-04  5e-03 2:33.6
  400   5200 2.232698949150987e+02 2.2e+01 2.17e-03  2e-04  5e-03 2:37.5
  451   5863 2.232697772488578e+02 3.1e+01 8.03e-04  7e-05  2e-03 2:57.7
  500   6500 2.232697722555822e+02 3.1e+01 1.19e-04  9e-06  3e-04 3:16.9
  556   7228 2.232697721262322e+02 3.3e+01 2.62e-05  2e-06  6e-05 3:39.0
  600   7800 2.232697720604329e+02 4.8e+01 4.67e-05  3e-06  1e-04 3:56.3
  662   8606 2.232697707529273e+02 2.3e+02 3.08e-04  2e-05  3e-03 4:20.7
  700   9100 2.232697692597052e+02 4.0e+02 2.43e-04  1e-05  3e-03 4:35.8
  766   9958 2.232697688691726e+02 5.8e+02 8.85e-05  4e-06  1e-03 5:01.9
  800  10400 2.232697685462869e+02 6.6e+02 1.82e-04  7e-06  3e-03 5:15.2
  871  11323 2.232697622303731e+02 1.0e+03 9.76e-04  4e-05  2e-02 5:43.3
  900  11700 2.232697571170461e+02 1.3e+03 6.49e-04  2e-05  2e-02 5:54.7
  977  12701 2.232697562722664e+02 1.3e+03 9.71e-05  3e-06  3e-03 6:25.1
 1000  13000 2.232697562317391e+02 1.4e+03 9.33e-05  3e-06  3e-03 6:34.1
Iterat #Fevals   function value  axis ratio  sigma  min&max std  t[m:s]
 1082  14066 2.232697540349779e+02 1.4e+03 5.09e-04  1e-05  1e-02 7:06.3
 1100  14300 2.232697536467091e+02 1.4e+03 4.10e-04  1e-05  1e-02 7:13.4
 1187  15431 2.232697533202919e+02 1.4e+03 2.26e-05  5e-07  6e-04 7:47.5
 1200  15600 2.232697533200589e+02 1.4e+03 1.14e-05  2e-07  3e-04 7:52.7
 1292  16796 2.232697533199414e+02 1.3e+03 2.92e-07  5e-09  6e-06 8:28.9
 1297  16861 2.232697533199413e+02 1.3e+03 2.70e-07  5e-09  6e-06 8:30.8
termination on tolfun=1e-11 (Wed Jun 23 04:33:54 2021)
final/bestever f-value = 2.232698e+02 2.232698e+02
incumbent solution: [ 1.  1.  1.  1. -1.  1.  1. -1. ...]
std deviations: [5.87849689e-06 6.74394944e-08 5.02162942e-09 6.36445387e-08
 5.21661810e-06 6.31570831e-08 6.52411170e-08 1.92967379e-08 ...]",16861,538.543182
63,Uniform,1,L-BFGS-B-IS,485.819379,4.722661197,"[ 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1. -1. -1.  1.  1. -1. -1.
 -1.  1.  1.  1.  1.  1.  1.]","      fun: -1.488585428855366
 hess_inv: <25x25 LbfgsInvHessProduct with dtype=float64>
      jac: array([-1.37228927e-04, -2.60523664e-01, -2.81397208e+01, -1.74939450e-01,
       -3.41200386e-05, -2.31296579e-01, -6.76055748e-01, -2.59510805e-01,
       -1.51068125e-01, -8.23808170e-03, -5.44315443e-01, -1.49888196e-01,
        4.90431595e-01,  3.75106666e-01, -1.39069864e-01, -3.83082286e-01,
        8.49843259e-01,  1.06920480e+00,  1.35549769e+00, -1.62863768e-01,
       -1.14474198e-02, -3.08365560e-01, -3.56830167e-01, -3.35648175e-01,
       -7.78018552e-02])
  message: 'CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL'
     nfev: 36
      nit: 13
     njev: 36
   status: 0
  success: True
        x: array([ 1.,  1.,  1.,  1.,  1.,  1.,  1.,  1.,  1.,  1.,  1.,  1., -1.,
       -1.,  1.,  1., -1., -1., -1.,  1.,  1.,  1.,  1.,  1.,  1.])",36,25.172995
64,Uniform,1,L-BFGS-B-2point,434.6494618,5.731933245,"[ 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1. -1. -1.  1.  1. -1. -1.
 -1.  1.  1.  1.  1.  1.  1.]","      fun: -1.488585428855366
 hess_inv: <25x25 LbfgsInvHessProduct with dtype=float64>
      jac: array([-1.37090683e-04, -2.60523558e-01, -2.81397209e+01, -1.74939394e-01,
       -3.40938568e-05, -2.31296539e-01, -6.76055908e-01, -2.59512901e-01,
       -1.51069641e-01, -8.23807716e-03, -5.44320107e-01, -1.53267145e-01,
        4.82066631e-01,  3.51081133e-01, -1.39079094e-01, -3.83212805e-01,
        6.38121843e-01,  8.55259418e-01,  1.19569016e+00, -1.63015604e-01,
       -1.14474297e-02, -3.08518648e-01, -3.58783007e-01, -3.35891962e-01,
       -7.78019428e-02])
  message: 'CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL'
     nfev: 156
      nit: 5
     njev: 6
   status: 0
  success: True
        x: array([ 1.,  1.,  1.,  1.,  1.,  1.,  1.,  1.,  1.,  1.,  1.,  1., -1.,
       -1.,  1.,  1., -1., -1., -1.,  1.,  1.,  1.,  1.,  1.,  1.])",156,24.301514
